sentence_id,label,sentence,town1,town2,template_id
3897,VALID,Quels sont les horaires de train Oyonnax Le Puy-en-Velay ?,Oyonnax,Le Puy-en-Velay,8
2920,INVALID,J'habite à Soissons,Soissons,Les Sables-d'Olonne,17
917,VALID,Quels sont les horaires de train La Rochelle Cherbourg ?,La Rochelle,Cherbourg,8
398,VALID,Prochain train pour Ajaccio depuis Toul,Toul,Ajaccio,13
510,VALID,Y a-t-il des trains vers Agen au départ de Dieppe ?,Dieppe,Agen,4
1654,VALID,Je cherche un train Clermont-Ferrand Briançon,Clermont-Ferrand,Briançon,14
2485,INVALID,La distance entre Brest et Bourg-en-Bresse,Brest,Bourg-en-Bresse,20
3435,INVALID,le mairee de rodez,Rodez,Versailles,24
3213,INVALID,Quel temps fait-il à Nancy ?,Nancy,Lorient,16
3010,INVALID,Quel temps fait-il à Poitiers ?,Poitiers,Aurillac,16
30,VALID,départ alençon arrivée arles,Alençon,Arles,15
2700,INVALID,J'habite à Rouen,Rouen,Tours,17
2758,INVALID,J'habite à Challans,Challans,Dunkerque,17
1499,VALID,Y a-t-il des trains vers Saumur au départ de Avignon ?,Avignon,Saumur,4
294,VALID,Je cherche un train Grenoble Lunéville,Grenoble,Lunéville,14
2307,INVALID,Qul temps faait-il à Besaçnon ?,Besançon,Digne-les-Bains,16
1046,VALID,Trajet de Carcaassonne vers Le Puy-en-Velay,Carcassonne,Le Puy-en-Velay,11
3856,VALID,Je cherche un train Perigueux Orange,Périgueux,Orange,14
333,VALID,Un aller simple Albertville Aubenas,Albertville,Aubenas,10
3461,INVALID,le maire de bourges,Bourges,Limoges,24
479,VALID,Jee parsd e igne-lesB-ains direction Évreux,Digne-les-Bains,Évreux,12
3456,VALID,prochain train pour ancenis depuis fontainebleau,Fontainebleau,Ancenis,13
2320,INVALID,Le maire deDole,Dole,Metz,24
3135,INVALID,Le maire de Amboise,Amboise,Concarneau,24
3520,VALID,comment me rendre a nancy depuis lyon ?,Lyon,Nancy,3
2404,INVALID,Annecy est une belle ville,Annecy,Bordeaux,18
2351,INVALID,Bonjour,Reims,Calais,21
1795,VALID,Un aller simple Avranches Périgueux,Avranches,Périgueux,10
1796,VALID,Un aller simple Créteil Hazebrouck,Créteil,Hazebrouck,10
3859,VALID,Je veux aller de Cambrai a Luneville,Cambrai,Lunéville,1
3772,VALID,Trajett d Paris vers Segree,Paris,Segré,11
1197,VALID,Je souhaite voyager de Annemasse vers Boulogne-sur-Mer,Annemasse,Boulogne-sur-Mer,5
2050,INVALID,la distance entre vendôme et laon,Vendôme,Laon,20
3222,INVALID,J'habite à Briançon,Briançon,Charleville-Mézières,17
1936,INVALID,mon ami vit à dinan et moi à bourges,Dinan,Bourges,19
3336,INVALID,La distance entre Hazebrouck et Tarbes,Hazebrouck,Tarbes,20
3712,INVALID,Boulogne-Billancourt est une belle ville,Boulogne-Billancourt,Compiègne,18
873,VALID,Comment me rendre à Les Sables-d'Olonne depuis Albert ?,Albert,Les Sables-d'Olonne,3
3730,VALID,Depart Antibes arrivee Perigueux,Antibes,Périgueux,15
2705,INVALID,La distance entre Tourcoing et Port-Boulet,Tourcoing,Port-Boulet,20
915,VALID,Je voudrais partir de Vienne pour aller à Nevers,Vienne,Nevers,9
87,VALID,je dois me rendre de albert à mende,Albert,Mende,7
3662,INVALID,Bastia est une belle ville,Bastia,Tarbes,18
1904,INVALID,angoulême est une belle ville,Angoulême,Saumur,18
3158,INVALID,Quelle est la population de Orléans ?,Orléans,Albi,22
3397,INVALID,abbeville est une belle ville,Abbeville,Avranches,18
511,VALID,Hazebrouck Nantes pour demain,Hazebrouck,Nantes,6
2380,INVALID,Quelle est la population de Vichy ?,Vichy,Yvetot,22
2988,INVALID,Quel temps fait-il à Chaumont ?,Chaumont,Mulhouse,16
3579,INVALID,bonjour,Clermont-Ferrand,Nanterre,21
1491,VALID,Comment me rendre à Melun depuis Saumur ?,Saumur,Melun,3
1668,VALID,Trajet d Aubenas vers Annecy,Aubenas,Annecy,11
2572,INVALID,Restaurant à Port-Boulet,Port-Boulet,Chaumont,25
3024,INVALID,Mon ami vit à Clisson et moi à Albertville,Clisson,Albertville,19
3703,VALID,Je voudrais partir de Bethune pour aller a Fontenay-le-Comte,Béthune,Fontenay-le-Comte,9
1136,VALID,Je pars de Nanterre direction Metz,Nanterre,Metz,12
821,VALID,Je prs de Albert direction Saint-tÉienne,Albert,Saint-Étienne,12
2282,INVALID,J'habite à Courbevoie,Courbevoie,Auxerre,17
371,VALID,Quels sont les horaires de train Lons-le-Saunier Ancenis ?,Lons-le-Saunier,Ancenis,8
457,VALID,Prochain train pour Évry depuis Toul,Toul,Évry,13
2690,INVALID,Le maire de Saint-Denis,Saint-Denis,Roubaix,24
3687,VALID,Depart Chateaubriant arrivee Douai,Châteaubriant,Douai,15
1479,VALID,Je voudrai spratir de Laon pour aller à Antibe,Laon,Antibes,9
2235,INVALID,Bonjour,Saint-Nazaire,Béthune,21
1267,VALID,Je cherche un train Amboise Lille,Amboise,Lille,14
431,VALID,U naller smiple Cergy Carccassonne,Cergy,Carcassonne,10
1574,VALID,Je veux aller de Besançon à Ancenis,Besançon,Ancenis,1
1059,VALID,Je voudrais partir de Pontivy pour aller à Granville,Pontivy,Granville,9
435,VALID, Qulees sont les horaires de train Auray Albertville ?,Auray,Albertville,8
2935,INVALID,Quelle est la oppulatio e Montpellier ?,Montpellier,Bourges,22
3449,VALID,commen me renre a thonon-lees-bains depuis florence ?,Florence,Thonon-les-Bains,3
3023,INVALID,Restaurant à Rodez,Rodez,Amboise,25
411,VALID,Quels sont les horaires de train Loches Port-Boulet ?,Loches,Port-Boulet,8
2059,INVALID,mon ami vit à melun et moi à bayonne,Melun,Bayonne,19
3553,VALID,y a-t-il des trains vers auxerre au depart de port-boulet ?,Port-Boulet,Auxerre,4
1501,VALID,Trajet de Angoulême vers Cambrai,Angoulême,Cambrai,11
1575,VALID,Je souhaite voyager de Le Puy-en-Velay vers Valence,Le Puy-en-Velay,Valence,5
2593,INVALID,Le maire de Antibes,Antibes,Aurillac,24
781,VALID,Comment me rendre à Quimper depuis Tou l?,Toul,Quimper,3
1236,VALID,Prochain tarin pour Montivilliers depuis Metz,Metz,Montivilliers,13
3875,VALID,Bayonne Mulhouse pour demain,Bayonne,Mulhouse,6
3368,INVALID,Le maire de Moulins,Moulins,Roubaix,24
2714,INVALID,Mon ami vit à Meaux et oi à LLens,Meaux,Lens,19
3294,INVALID,Quel temps fait-il à Boulogne-sur-Mer ?,Boulogne-sur-Mer,Blois,16
2172,INVALID,Bonjour,Berck,Rennes,21
106,VALID,prochain train pour fontenay-le-comte depuis perpignan,Perpignan,Fontenay-le-Comte,13
3195,INVALID,Bonjour,Hazebrouck,Metz,21
3674,VALID,Comment me rendre a Chinon depuis Limoges ?,Limoges,Chinon,3
2687,INVALID,Mon ami vit à Strasbourg et moi à Compiègne,Strasbourg,Compiègne,19
658,VALID,Un billet Bolbec Aix-les-Bains s'il vous plaît,Bolbec,Aix-les-Bains,2
1268,VALID,Je cherche un train Aurillac Perpignan,Aurillac,Perpignan,14
3148,INVALID,J'habite à Albertville,Albertville,Carcassonne,17
2763,INVALID,Châteaubriant ou Versailles pour les vacances ?,Châteaubriant,Versailles,23
326,VALID,Y a-t-il des trains vers Agen au départ de Béthune ?,Béthune,Agen,4
969,VALID,Je voudrais partir de Vendôme pour aller à Abbeville,Vendôme,Abbeville,9
146,VALID,prochain train pour fontenay-le-comte depuis boulogne-billancourt,Boulogne-Billancourt,Fontenay-le-Comte,13
2779,INVALID,Quel temps fait-il à Toul ?,Toul,Saint-Denis,16
908,VALID,Je pars de Lunéville direction Mâcon,Lunéville,Mâcon,12
3155,INVALID,Bonjour,Lunéville,Nice,21
1283,VALID,Trajet de Les Sables-d'Olonne vers Valenciennes,Les Sables-d'Olonne,Valenciennes,11
3582,INVALID,quelle est la population de loches ?,Loches,Mâcon,22
627,VALID,Granville Fontainebleau pour demain,Granville,Fontainebleau,6
2657,INVALID,Le maire de Laval,Laval,Tourcoing,24
1164,VALID,Un aller simple Le Puy-en-Velay Pontoise,Le Puy-en-Velay,Pontoise,10
1171,VALID,Prochain train pour Bolbec depuis Albertville,Albertville,Bolbec,13
3395,VALID,quels sont les horaires de train vesoul montbeliard ?,Vesoul,Montbéliard,8
1152,VALID,Je dois me rendre de Arras à Bayonne,Arras,Bayonne,7
33,VALID,melun auch pour demain,Melun,Auch,6
565,VALID,Un billet Toulouse Fécamp s'il vous plaît,Toulouse,Fécamp,2
1885,VALID,Je cherche un train Lunéville Bayonne,Lunéville,Bayonne,14
1835,VALID,Je dois me rendre de Soissons àA lençon,Soissons,Alençon,7
177,VALID,qquels sont les horaires de train  cannes nevers ?,Cannes,Nevers,8
3552,VALID,je souhaite voyager de saint-malo vers ajaccio,Saint-Malo,Ajaccio,5
1203,VALID,Je cherche un train Étampes Le Mans,Étampes,Le Mans,14
1255,VALID,Je voudrais partir de Saint-Brieuc pour aller à Tarbes,Saint-Brieuc,Tarbes,9
3011,INVALID,Béziers ou Strasbourg pour les vacances ?,Béziers,Strasbourg,23
563,VALID,Je cherche un train Tours Vannes,Tours,Vannes,14
3521,VALID,je dois me rendre de strasbourg a privas,Strasbourg,Privas,7
3318,INVALID,Le maire de Metz,Metz,Tourcoing,24
2462,INVALID,Quel temps fait-il à Évreux ?,Évreux,Vendôme,16
3684,INVALID,Quelle est la population de Lille ?,Lille,Saint-Étienne,22
2908,INVALID,Le maire de Toulon,Toulon,Limoges,24
2582,INVALID,Paris ou Pontivy pour les vacances ?,Paris,Pontivy,23
1418,VALID,Je cherchee un train Clisson Carcassonne,Clisson,Carcassonne,14
3209,INVALID,Mon ami vit à Annecy et moi à Lenns,Annecy,Lens,19
718,VALID,Quels sont les horaires de train Rennes Troyes ?,Rennes,Troyes,8
157,VALID,je ddois mer endre de itry--le-franços à arras,Vitry-le-François,Arras,7
1922,INVALID,quel temps fait-il à verdun ?,Verdun,Nîmes,16
1913,INVALID,épinal est une belle ville,Épinal,Pau,18
3143,INVALID,Mon ami vit à Pontarlier et moi à Aubenas,Pontarlier,Aubenas,19
3184,INVALID,Restaurant à Langres,Langres,Dijon,25
1473,VALID,e voudrasi partir de Lille pour aller à Rouen,Lille,Rouen,9
382,VALID,Je  souhaite voyaegr deA ntibes versAix-en-Proence,Antibes,Aix-en-Provence,5
1121,VALID,Quels sont les horaires de train Évreux Maubeuge ?,Évreux,Maubeuge,8
2783,INVALID,Le maire de Niort,Niort,Nevers,24
3025,INVALID,Bonjour,Créteil,Béziers,21
715,VALID,Départ Bourg-en-Bresse arrivée Provins,Bourg-en-Bresse,Provins,15
904,VALID,Je veux aller de Clermont-Ferrand à Lorient,Clermont-Ferrand,Lorient,1
2842,INVALID,Bonjour,Vendôme,Saumur,21
2496,INVALID,Mon ami vit à Romans-sur-Isère et moi à Saint-Denis,Romans-sur-Isère,Saint-Denis,19
2243,INVALID,La distance entre Avranches et Aix-en-Provence,Avranches,Aix-en-Provence,20
171,VALID,je pars de la rochelle direction bourgoin-jallieu,La Rochelle,Bourgoin-Jallieu,12
34,VALID,un billet avignon louviers s'il vous plaît,Avignon,Louviers,2
564,VALID,Je pars de Évreux direction Saint-Brieuc,Évreux,Saint-Brieuc,12
1588,VALID,Un billet Beauvais Montauban s'il vous plaît,Beauvais,Montauban,2
1110,VALID,Je pars de Douai direction Bar-le-Duc,Douai,Bar-le-Duc,12
1519,VALID,Prochain train pour Vesoul depuis Montauban,Montauban,Vesoul,13
3640,VALID,y a-t-il des trains vers saint-denis au depart de nancy ?,Nancy,Saint-Denis,4
938,VALID,Y a-t-il des trains vers Toul au déépart de Vesoul ?,Vesoul,Toul,4
827,VALID,Nantes Saumur pour demain,Nantes,Saumur,6
2217,INVALID,La distance entre Grenoble et Le Puy-en-Velay,Grenoble,Le Puy-en-Velay,20
3253,INVALID,Quel temps fait-il à Boulogne-sur-Mer ?,Boulogne-sur-Mer,Vernon,16
47,VALID,je veux aller de toul à cherbourg,Toul,Cherbourg,1
1296,VALID,Granville Saint-Étienne pour demain,Granville,Saint-Étienne,6
2364,INVALID,Restaurant à Bar-le-Duc,Bar-le-Duc,Vannes,25
11,VALID,y a-t-il des trains vers évreux au départ de rouen ?,Rouen,Évreux,4
2120,INVALID,La distance entre Épinal et Moulins,Épinal,Moulins,20
804,VALID,Départ Albi arrivée Saint-Étienne,Albi,Saint-Étienne,15
37,VALID,je veux aller de toulouse à le puy-en-velay,Toulouse,Le Puy-en-Velay,1
745,VALID,Je veux aller de Briançon à Marseille,Briançon,Marseille,1
712,VALID,Y a-t-il des trains vers Les Sables-d'Olonne au départ de Chalon-sur-Saône ?,Chalon-sur-Saône,Les Sables-d'Olonne,4
3571,VALID,je voudrais partir de quimper pour aller a brest,Quimper,Brest,9
2906,INVALID,Le maire de Elbeuf,Elbeuf,Amiens,24
1218,VALID,Un billet Toulon Mende s'il vous plaît,Toulon,Mende,2
1747,VALID,Un aller simple Fontenay-le-Comte Saint-Quentin,Fontenay-le-Comte,Saint-Quentin,10
1420,VALID,Quels sont les horaires de train Chalon-sur-Saône Amiens ?,Chalon-sur-Saône,Amiens,8
1986,INVALID,quelle est la population de boulogne-billancourt ?,Boulogne-Billancourt,Brest,22
3503,INVALID,challans est une belle ville,Challans,Amboise,18
3407,VALID,un aller simple pau avignon,Pau,Avignon,10
3764,VALID,Je veux aller de Bastia a Bolbec,Bastia,Bolbec,1
3816,INVALID,Le maire de Annecy,Annecy,Auxerre,24
2603,INVALID,Quel temps fait-il à Auch ?,Auch,Tours,16
3645,INVALID,roubaix est une belle ville,Roubaix,Valence,18
1211,VALID,Je dois me rendre de Reims à Saint-Nazaire,Reims,Saint-Nazaire,7
1822,VALID,Je pars de Compiègne direction Perpignan,Compiègne,Perpignan,12
1757,VALID,Quels sont les horaires de train Nîmes Elbeuf ?,Nîmes,Elbeuf,8
3371,INVALID,Metz est une belle ville,Metz,Yvetot,18
1838,VALID,Y a-t-i des trains vers Potivy audépart de Louviers ?,Louviers,Pontivy,4
3883,VALID,Trajet de Port-Boulet vers Montreuil,Port-Boulet,Montreuil,11
812,VALID,Je pars de Mulhouse direction Rennes,Mulhouse,Rennes,12
3421,VALID,y a-t-il des trains vers dunkerque au depart de rouen ?,Rouen,Dunkerque,4
2909,INVALID,Le maire de Évreux,Évreux,Bourgoin-Jallieu,24
689,VALID,Je voudrais partir de Loches pour aller à Laon,Loches,Laon,9
3833,INVALID,Quel temps fait-il a Annemasse ?,Annemasse,Vierzon,16
514,VALID,Je voudrais partir de Cannes pour aller à Reims,Cannes,Reims,9
996,VALID,Je voudrais partir de Saint-Nazaire pour aller à Valenciennes,Saint-Nazaire,Valenciennes,9
2236,INVALID,Belfort est une belle ville,Belfort,Bolbec,18
902,VALID,Je cherche un train Romans-sur-Isère Aix-les-Bains,Romans-sur-Isère,Aix-les-Bains,14
422,VALID,Départ Vernon arrivée Le Havre,Vernon,Le Havre,15
3405,INVALID,restaurant a epinal,Épinal,Antibes,25
281,VALID,un billet laon auray s'il vous plaît,Laon,Auray,2
3338,INVALID,Mon ami vit à Étampes et moi à Aurillac,Étampes,Aurillac,19
1915,INVALID,j'habite à montargis,Montargis,Thonon-les-Bains,17
2087,INVALID,restaurant à fougères,Fougères,Sens,25
2164,INVALID,Briançon est une belle ville,Briançon,Montargis,18
2788,INVALID,Vienne est une belle ville,Vienne,Saint-Nazaire,18
1260,VALID,Y a-t-il des trains vers Niort au départ de Vierzon ?,Vierzon,Niort,4
3852,VALID,Je cherche un train Villeurbanne Bourges,Villeurbanne,Bourges,14
1968,INVALID,quelle est la population de clermont-ferrand ?,Clermont-Ferrand,Brest,22
1354,VALID,Comment me rendre à Valence depuis Évreux ?,Évreux,Valence,3
1275,VALID,Comment me rendre à Cherbourg depuis Blois ?,Blois,Cherbourg,3
3247,INVALID,Quel temps fait-il à Elbeuf ?,Elbeuf,Strasbourg,16
3020,INVALID,Bonjour,Albert,Bourges,21
1387,VALID,Comment me rendre à Auray depuis Clisson ?,Clisson,Auray,3
1372,VALID,Je souhaite voyager de Dijon vers Toul,Dijon,Toul,5
1521,VALID,Je veux aller de Dieppe à Dinan,Dieppe,Dinan,1
1538,VALID,Départ Lille arrivée Saint-Étienne,Lille,Saint-Étienne,15
2551,INVALID,Restaurant à Lille,Lille,Carcassonne,25
3212,INVALID,Mon ami vit à Créteil et moi à Saint-Omer,Créteil,Saint-Omer,19
2127,INVALID,Restaurant à Cannes,Cannes,Rouen,25
2078,INVALID,mon ami vit à troyes et moi à tourcoing,Troyes,Tourcoing,19
2671,INVALID,Vesoul ou Chalon-sur-Saône pour les vacances ?,Vesoul,Chalon-sur-Saône,23
874,VALID,Vernon Lannion pour demain,Vernon,Lannion,6
2798,INVALID,Bonjou,Orange,Bordeaux,21
1309,VALID,Je pars de Modane direction Vitry-le-François,Modane,Vitry-le-François,12
548,VALID,Je veux aller de Orléans à Chaumont,Orléans,Chaumont,1
576,VALID,Comment me rendre à Angers depuis Verdun ?,Verdun,Angers,3
212,VALID,je pars de modane direction port-boulet,Modane,Port-Boulet,12
3243,INVALID,Restaurant à Tourcoing,Tourcoing,Marseille,25
3171,INVALID,Bonjour,Rodez,Périgueux,21
182,VALID,quels sont les horaires de train montpellier le mans ?,Montpellier,Le Mans,8
2459,INVALID,Auch ou Beauvais pour les vacances ?,Auch,Beauvais,23
2627,INVALID,La distance entre Aubenas et Le Puy-en-Velay,Aubenas,Le Puy-en-Velay,20
2843,INVALID,Mon ami vit à Aix-les-Bains et moi à Valenciennes,Aix-les-Bains,Valenciennes,19
671,VALID,Départ Carcassonne arrivée Bastia,Carcassonne,Bastia,15
1643,VALID,Je voudrais partir de Calais pour aller à Meaux,Calais,Meaux,9
1035,VALID,Comment me rendre à Lisieux depuis Blois ?,Blois,Lisieux,3
2139,INVALID,Mende ou Vernon pour les vacances ?,Mende,Vernon,23
550,VALID,Prochain train pour Besançon depuis Calais,Calais,Besançon,13
2941,INVALID,Chaumont est une belle ville,Chaumont,Villeurbanne,18
2607,INVALID,Restaurant à Lyon,Lyon,Niort,25
1872,VALID,Quels sont les horaires de train Béziers Poitiers ?,Béziers,Poitiers,8
2543,INVALID,Quelle est la population de Lisieux ?,Lisieux,Montargis,22
1289,VALID,Perpignan Fontenay-le-Comte pour demain,Perpignan,Fontenay-le-Comte,6
2617,INVALID,Le maire de Albi,Albi,Laon,24
1564,VALID,Prochain train pour Dunkerque depuis Nice,Nice,Dunkerque,13
2808,INVALID,Quel temps fait-il à Saint-Étienne ?,Saint-Étienne,Chaumont,16
2772,INVALID,Quelle est la population de Morlaix ?,Morlaix,Clisson,22
3899,INVALID,La distance entre Dole et Beauvais,Dole,Beauvais,20
2541,INVALID,Le maire de Créteil,Créteil,Briançon,24
2563,INVALID,L emairee de Antibes,Antibes,Auch,24
2196,INVALID,Ladistance ntreA urayet Privas,Auray,Privas,20
3686,INVALID,J'habite a Fougere,Fougères,Bolbec,17
589,VALID,Je voudrais partir de Amiens pour aller à Toulouse,Amiens,Toulouse,9
1631,VALID,Y a-t-il des trains vers Chinon au départ de Pontarlier ?,Pontarlier,Chinon,4
2520,INVALID,Quel temps fait-il à Lens ?,Lens,Bar-le-Duc,16
2587,INVALID,La distance entre Marseille et Strasbourg,Marseille,Strasbourg,20
1135,VALID,Je voudrais partir de Melun pour aller à Troyes,Melun,Troyes,9
2730,INVALID,Quel temps fait-il à Saumur ?,Saumur,Amiens,16
1259,VALID,Trajet de Annecy vers Fécamp,Annecy,Fécamp,11
2276,INVALID,Tourcoing est une belle ville,Tourcoing,Aurillac,18
2081,INVALID,restaurant à le havre,Le Havre,Albertville,25
680,VALID,Prochain train pour Briançon depuis Charleville-Mézières,Charleville-Mézières,Briançon,13
1524,VALID,n aller simle Pontivy Port-Bulet,Pontivy,Port-Boulet,10
2658,INVALID,Mon ami vit à Les Sables-d'Olonne et moi à Lourdes,Les Sables-d'Olonne,Lourdes,19
798,VALID,Je dois me rendre de Angers à Versailles,Angers,Versailles,7
393,VALID,Je souhaite voyager de Bolbec vers Chinon,Bolbec,Chinon,5
3410,INVALID,j'habite a argenteuil,Argenteuil,Saint-Quentin,17
1030,VALID,Un billet Valence Segré s'il vous plaît,Valence,Segré,2
2653,INVALID,Quel temps fait-il à Loches ?,Loches,Le Havre,16
159,VALID,trajet de fontenay-le-comte vers fécamp,Fontenay-le-Comte,Fécamp,11
2312,INVALID,Quel temps fait-il à Vichy ?,Vichy,Lunéville,16
313,VALID,Quels sont les horaires de train Briançon Privas ?,Briançon,Privas,8
3737,VALID,Y a-t-il des trains vers Versailles au depart de Fecamp ?,Fécamp,Versailles,4
1237,VALID,Je pars de Châteauroux direction Lyon,Châteauroux,Lyon,12
971,VALID,Angoulême Évreux pour demain,Angoulême,Évreux,6
2096,INVALID,le maire de chalon-sur-saône,Chalon-sur-Saône,Ancenis,24
1018,VALID,Orange Potnarrlier pour demain,Orange,Pontarlier,6
2790,INVALID,Mon ami vit à Manosque et moi à Reims,Manosque,Reims,19
2476,INVALID,Rsetaurant à Le Puy-en-Velay,Le Puy-en-Velay,Port-Boulet,25
3588,INVALID,lyon ou bourgoin-jallieu pour les vacances ?,Lyon,Bourgoin-Jallieu,23
793,VALID,Départ Perpignan arrivée Troyes,Perpignan,Troyes,15
3375,INVALID,Bonjour,Laval,Saint-Denis,21
1648,VALID,Départ Quimper arrivée Aix-les-Bains,Quimper,Aix-les-Bains,15
406,VALID,Un billet Cholet Amiens s'il vous plaît,Cholet,Amiens,2
3172,INVALID,LeMans ou Nancyp oru les vacances ?,Le Mans,Nancy,23
70,VALID,départ lisieux arrivée maubeuge,Lisieux,Maubeuge,15
1472,VALID,Je cherche un train Aix-en-Provence Saint-Denis,Aix-en-Provence,Saint-Denis,14
1335,VALID,Un billet Étampes Morlaix s'il vous plaît,Étampes,Morlaix,2
3163,INVALID,La distance entre Nanterre et Tourcoing,Nanterre,Tourcoing,20
2160,INVALID,Yvetot est une belle ville,Yvetot,Nanterre,18
3261,INVALID,Mon ami vit à Bastia et moi à Albert,Bastia,Albert,19
3255,INVALID,J'habite à Digne-les-Bains,Digne-les-Bains,Aurillac,17
1279,VALID,Y a-t-il des trains vers Auray au départ de Manosque ?,Manosque,Auray,4
3572,VALID,je dois me rendre de epernay a melun,Épernay,Melun,7
